doc_id,doc_title_ger,doc_title_eng
1127694812,Prävention im Jugendsport Beurteilung und Umsetzung des Präventionsprogramms „cool and clean“ durch die Trainer,"Prevention in youth sports Evaluation and implementation of the prevention program ""cool and clean"" by the trainers"
1127701290,Bargeld als Garant für Freiheit und Eigentum,Cash as a guarantee for freedom and property
1127801619,Disziplinäres Programm und Forschungsprogramm,Disciplinary Program and Research Program
1127801783,Germanistische Pirouetten,Germanist Turns
1127927981,"Kognitive Karten lesen. Spatial turn in der Literargeschichtsschreibung der Wende (Uwe Tellkamp, Hanns-Josef Ortheil, Wolfgang Hilbig)","Cognitive Maps. Spatial turn in the literary history writing of the transition (Uwe Tellkamp, Hanns-Josef Ortheil, Wolfgang Hilbig)"
1127957120,Ästhetische Experimente. Zur Ereignishaf igkeit und Funktion von Störungen in den Künsten,Aesthetic Experiments. On the Eventfulness and Function of Interruptions in the Arts
1127957260,Schatten im Mittelalter? — Zur Einführung,Shadows in the Middle Ages? — Introduction
1127995782,Strategische Zitate. Zu Friedrich Kittlers Heidegger-Lektüre,Strategic Quotes. On Friedrich Kittler's Heidegger Reading
1128027542,4 Jahre Patientenrechtegesetz Verrechtlichung ärztlicher Tätigkeit?,4 Years of Implementing Patient Rights Legislation: Legalization of Medical Activity?
1128033682,"Beruflich in der Türkei Trainingsprogramm für Manager, Fach- und Führungskräfte",Professionally in Turkey Manager Training Program for Executives and Middle Management
1128074389,"Studien zu Genealogie, Biographie und Werk von Joseph Willibald Michl (1745-1816)","Studies on Genealogy, Biography, and Works of Joseph Willibald Michl (1745-1816)"
1128110504,Liebe und Politik — das geht zusammen,Love and politics — that goes together
112811643X,In memoriam Dieter Pongratz,In memoriam Dieter Pongratz
1128151618,Techno-ökonomische Prozessbewertung der Herstellung synthetischen Flugturbinentreibstoffes aus CO2 und H2,Technological assessment of the production process for synthetic aviation turbine fuel from CO2 and H2
1128158639,"Sozial, politisch, biopolitisch","Social, political, biopolitical"
1128159007,"""Als Mann und Frau...""","""As a man and a woman..."""
1128205955,Legitimationsstrategien von Autokratien im Vergleich: Ergebnisse einer neuen Expertenumfrage,Strategies of Legitimation by Autocracies in Comparison: Results of a New Expert Survey
1128265826,Mechatronische Wankstabilisierung für das 48-V-Bordnetz,Mechatronic active suspension for the 48V electrical network
1128291320,Analyse von CD56-positiven Monozyten im peripheren Blut und Gewebe von Tumorpatienten,Analysis of CD56-positive monocytes in peripheral blood and tissue of tumor patients
1128362538,Subjektive Krankheitserfahrungen und Patientenorientierung Das Website-Projekt DIPEx Germany,Subjective illness experiences and patient orientation The website project DIPEx Germany
1128407175,Dezentralisierung in der Weltwirtschaft,Decentralization in the global economy
1128506513,Mykologie in der Urologie,Mycology in Urology
1128553414,Alles bestens!,Everything is fine!
1128554747,Baugenehmigung für großflächigen Einzelhandel; Klagebefugnis eines Regionalverbandes; Abwehrrechte von Nachbargemeinden,Building permit for large-scale retail; Litigation rights of a regional association; Defense rights of neighboring municipalities
1128556022,Innere Archäologien des Positivismus? Eine Bestandsaufnahme zu neueren Übersetzungen aus dem Feld der Historischen Epistemologie,Inner Archaeologies of Positivism? A Survey of Recent Translations from the Field of Historical Epistemology
1128574136,Messung zellulärer Reaktionen bei mechanischen Stimuli mittels photonischer Kraftmikroskopie und kohärenter Lichtstreuung,Measurement of cellular responses to mechanical stimuli using photonics and coherent light scattering
1128594129,Die @Metamorphose des Geistes durch die Konfrontation mit der Notwendigkeit des eigenen Sterbens - ausgehend von der 'Zeitlichkeit' Heideggers eine Analyse mit Blick auf psychoonkologische Erfahrungen im Umgang mit Sterbenden,The transformation of the mind through the confrontation with the necessity of one's own death - starting from Heidegger's 'temporality' an analysis with a focus on psycho-oncological experiences in dealing with the dying
1128594420,Christliche Sozialethik in der späten Moderne: Grundlinien einer modernitätsintegrativen und -korrektiven Strukturenethik,Christian Social Ethics in Late Modernity: Foundations of a Modernity-Integrating and -Corrective Structural Ethics
112859496X,Spektroskopie an positionierten III-V-Halbleiterquantenpunkten,Spectroscopy of positioned III-V semiconductor quantum dots
1128649667,Reform der Arbeitslosenversicherung und Neuorientierung der Arbeitsmarktpolitik,Reform of the unemployment insurance and reorientation of the labor market policy
1128649829,Erhöhen die Systeme sozialer Sicherung die Arbeitslosigkeit?,Do social security systems increase unemployment?
1128650363,Die @Vorschläge zur Steuerreform in den USA,Suggestions for tax reform in the USA
1128650495,Protektionismus und Entwicklungspolitik EG und Dritte Welt,Protectionism and Development Policy: EU and Third World
112869834X,Handbuch Lehren und Trainieren in der Weiterbildung,Handbook Teaching and Training in Continuing Education
1128728761,Erkennungsleistung mimisch expressiver Emotionen im peripheren Gesichtsfeld,Recognition of expressively mimetic emotions in the peripheral visual field
112873415X,Räumliche Aspekte der Umweltallokation - spatial aspects of the allocation of environment,Spatial aspects of the allocation of the environment.
1128734265,Zur Erklärung der Beschäftigungsprobleme in ausgewählten Industriestaaten Bericht über ein Forschungsprojekt,"To explain the employment issues in selected industrial countries, a report on a research project"
1128734443,Lagerhaltungszyklen aus der Sicht der neuen keynesianischen Makroökonomik,Inventory Cycles from the Perspective of New Keynesian Macroeconomics
1128818442,Berechnungen spektraler Eigenschaften magnetischer Moleküle mittels DMRG Methode,Calculating spectral properties of magnetic molecules using the DMRG method.
1128818574,Die @Erforschung der Argumentation in Gesprächen im Rahmen der Linguistischen Rhetorik,The exploration of argumentation in conversations within the context of linguistic rhetoric
112881899X,Vielfältige Körper? Eine empirische Untersuchung zu Körperbildern von Sportlehrkräften vor dem Hintergrund des Inklusionsdiskurses,Diverse Bodies? An Empirical Study on Body Images of Sports Teachers in the Context of the Inclusion Discourse
1128819341,Analyse von Verbrennungsvorgängen im selbstzündungsdominierten Regime mittels Mischungsstatistik,Analysis of burning processes in a self-igniting regime using mixture statistics
1128898861,Emotionsarbeit – Ein Review zu Gestaltungsaussagen,Emotion Work – A Review of Design Statements
1128996553,Menschlich sein Philosophische Essays,Being Human: Philosophical Essays
1128996685,Philosophie der Tierforschung Band 1: Methoden und Programme,Philosophy of Animal Research Volume 1: Methods and Programs
1129003566,"Was wird aus dem Beschäftigtendatenschutz? Die DS-GVO, das DS-AnpUG und § 26 BDSG-neu","What will happen to employee data protection? The GDPR, the German Data Protection Amendment Act (DSAnpUG), and § 26 BDSG-new"
1129046060,Die @Messung fachdidaktischen Wissens bei Anfängern und Fortgeschrittenen im Lehramtsstudiengang Physik,The measurement of subject-specific knowledge of beginners and advanced students in the teaching degree program in physics.
1129105083,Quantifizierung der Mosaikperfusion bei chronisch thromboembolischer Hypertension im Vergleich zur akuten Lungenembolie und der gesunden Lunge anhand von objektiven Messwerten in der Computertomographie,Quantification of mosaic perfusion in chronic thromboembolic hypertension compared to acute pulmonary embolism and healthy lung using objective measurements in computed tomography
1129105377,Netzwerkanalyse zur bovinen Tuberkulose im bayerischen Voralpenraum,Network analysis of bovine tuberculosis in the Bavarian Alpine foothills
1129140903,HCCI Combustion Using Engine Fuels with and without Oxygenated Compounds,HCCI Combustion Using Engine Fuels with and without Oxygenated Compounds
1129145964,"Geteilte Herrschaft: Obama, die parteipolitische Polarisierung und der Kongress","Divided Power: Obama, the political polarization and the Congress"
1129174506,Forensische Aspekte bei der Hufrehe des Pferdes,Aspects of forensic investigation in the case of laminitis in horses
1129222624,Return-to-Competition Sicher zurück in den Sport,Return to Competition Safely back to sports
1129229319,Regulation der Proteolyse des Masterregulators der generellen Stressantwort RpoS (σs) während des Wachstumszyklus von Escherichia coli,The regulation of proteolysis of the master regulator of the general stress response RpoS (σs) during the growth cycle of Escherichia coli
1129258556,Erweitertes Wild-Basen Nukleotid-Protein-Sequenzalignment,Extended Wild-Type Nucleotide-Protein Sequence Alignment
1129310426,Grundkonzepte der Physik Mit Einblicken für Geisteswissenschaftler,Fundamental Concepts of Physics: Insights for Humanities Scholars
112939302X,"Männliche Homosexuelle in der psychoanalytischen Ausbildung Die Institution, der Kandidat und seine Patient(inn)en","Male Homosexuals in Psychodynamic Training: The Institution, the Trainee, and His/Her Patients"
1129409880,Fluchtzuwanderung ganz oben auf der Liste der dringenden politischen Prioritäten,Immigration as a top political priority
1129451461,Temperatureffekte bei der lasererzeugten Kavitation,Effects of Cavitation Induced by Laser
1129451682,Biochemische und funktionelle Untersuchung der Multidomänenproteine PTPN13 und OCRL1,Biochemical and functional investigation of the multidomain proteins PTPN13 and OCRL1
1129451992,Erweiterung der Systemcodes ASTEC und COCOSYS zur Analyse der Spaltproduktfreisetzung während Schmelze-Beton-Wechselwirkung,Extension of the system codes ASTEC and COCOSYS for the analysis of crack product release during melt-brick interaction
1129487776,Human Centred Engineering Zukunft der Technologieindustrie,Human-Centered Engineering: The Future of the Technology Industry
1129556387,Vergleich der Kombination aus IMRT und IGRT mit konventioneller 3D-CRT bei der Bestrahlung des Prostatakarzinoms Die Untersuchung des Vorteils hängt stark von den Bedingungen ab,Comparison of the combination of IMRT and IGRT with conventional 3D-CRT in the irradiation of prostate cancer The investigation of the advantage depends strongly on the conditions
112968377X,Das @Wissenskapital der Nationen: gute Bildung als Wachstumsmotor,The @Wisdom Capital of Nations: Good Education as a Growth Engine
1129695395,<<Die>> Entwicklung der Trendsportart Slackline im urbanen Raum,The development of the trend sport Slackline in urban space
112974678X,Das @gesamte Kinder- und Jugendrecht Ausgabe 2017; Mit den aktuellen familienrechtlichen Vorschriften,The complete Child and Youth Law Edition 2017; With the current family law regulations
1129779831,Klinische Präsentation und Therapie chromaffiner Tumoren im Kindes- und Jugendalter Daten der GPOH-MET 97 Studie,Clinical Presentation and Therapy of Chromaffin Tumors in Children and Adolescents: Data from the GPOH-MET 97 Study
112979198X,Durchblick im Variantendschungel visuelle Assistenzsysteme als Flexibilitätshebel auf dem Shop Floor,Gaining clarity in the jungle of variants - visual assistance systems as a lever for flexibility on the shop floor
1129875873,"Identifizierung, Charakterisierung und Interpretation der Zelldegradation von Hochtemperatur-Elektrolysezellen im Langzeitbetrieb","Identification, characterization, and interpretation of cell degradation in high-temperature electrolyzers during long-term operation"
1129956687,Entwicklung und prozesstechnische Analyse eines festen und mediendichten Kunststoff - Metall - Verbundes,Development and process analysis of a solid and media-proof plastic - metal compound
112995675X,Interneterfahrungsorte in Dortmund Eine niederschwellige Unterstützungsform zur Teilhabe an der digitalen Gesellschaft,Online locations in Dortmund - A low-threshold support form for participation in the digital society
